 63 6378.263500 5.787E-27 0.000E+00.06570.082  162.87560.73-.009400            3V2         GROUND  5  0           6  0         344422443335 5 1 5E    0.0    0.0
 63 6379.596060 8.449E-27 0.000E+00.06510.081  164.24090.73-.007100            3V2         GROUND  5  1           6  1         344422443335 5 1 5E    0.0    0.0
 63 6379.832100 7.579E-27 0.000E+00.06290.083  168.33780.73-.014400            3V2         GROUND  5  2           6  2         344422443335 5 1 5E    0.0    0.0
 63 6379.937850 1.145E-26 0.000E+00.06180.082  175.16890.73-.013400            3V2         GROUND  5  3           6  3         344422443335 5 1 5E    0.0    0.0
 63 6380.781170 4.440E-27 0.000E+00.06690.086  184.73880.73-.013800            3V2         GROUND  5  4           6  4         344422443335 5 1 5E    0.0    0.0
 63 6381.407200 2.259E-27 0.000E+00.06960.088  197.05390.73-.021900            3V2         GROUND  5  5           6  5         344422443335 5 1 5E    0.0    0.0
 63 6381.480150 3.026E-27 0.000E+00.06490.085  162.87560.73-.011500            3V2         GROUND  6  0           6  0         344422443335 5 1 5E    0.0    0.0
 63 6387.230830 6.517E-27 0.000E+00.06580.086  116.35860.72-.009600            3V2         GROUND  4  0           5  0         344422443335 5 1 5E    0.0    0.0
 63 6388.527430 9.091E-27 0.000E+00.06510.085  117.72550.72-.013700            3V2         GROUND  4  1           5  1         344422443335 5 1 5E    0.0    0.0
 63 6388.730270 8.930E-27 0.000E+00.06460.085  128.66540.72-.013200            3V2         GROUND  4  3           5  3         344422443335 5 1 5E    0.0    0.0
 63 6388.816320 7.489E-27 0.000E+00.06270.084  121.82680.72-.013900            3V2         GROUND  4  2           5  2         344422443335 5 1 5E    0.0    0.0
 63 6389.704750 3.130E-27 0.000E+00.06960.090  138.24590.72-.014800            3V2         GROUND  4  4           5  4         344422443335 5 1 5E    0.0    0.0
 63 6390.435260 2.271E-27 0.000E+00.06460.088  128.66540.72-.012000            3V2         GROUND  5  3           5  3         344422443335 5 1 5E    0.0    0.0
 63 6390.579560 2.850E-27 0.000E+00.06440.086  116.35860.72-.015300            3V2         GROUND  5  0           5  0         344422443335 5 1 5E    0.0    0.0
 63 6395.939170 6.605E-27 0.000E+00.06690.089   77.58290.75-.012400            3V2         GROUND  3  0           4  0         344422443335 5 1 5E    0.0    0.0
 63 6397.222580 8.607E-27 0.000E+00.06410.086   78.95100.75-.013700            3V2         GROUND  3  1           4  1         344422443335 5 1 5E    0.0    0.0
 63 6397.244930 4.777E-27 0.000E+00.07080.092   89.90100.75-.010000            3V2         GROUND  3  3           4  3         344422443335 5 1 5E    0.0    0.0
 63 6397.491950 6.840E-27 0.000E+00.06630.085   83.05610.75-.011800            3V2         GROUND  3  2           4  2         344422443335 5 1 5E    0.0    0.0
 63 6398.835090 2.651E-27 0.000E+00.06710.096   89.90100.75-.010500            3V2         GROUND  4  3           4  3         344422443335 5 1 5E    0.0    0.0
 63 6399.403590 2.864E-27 0.000E+00.06660.086   77.58290.75-.017400            3V2         GROUND  4  0           4  0         344422443335 5 1 5E    0.0    0.0
 63 6404.397620 5.901E-27 0.000E+00.06690.090   46.55480.80-.013200            3V2         GROUND  2  0           3  0         344422443335 5 1 5E    0.0    0.0
 63 6405.682540 7.164E-27 0.000E+00.06480.087   47.92390.80-.015000            3V2         GROUND  2  1           3  1         344422443335 5 1 5E    0.0    0.0
 63 6405.952940 4.573E-27 0.000E+00.07030.088   52.03200.80-.009500            3V2         GROUND  2  2           3  2         344422443335 5 1 5E    0.0    0.0
 63 6407.935800 2.397E-27 0.000E+00.06670.082   46.55480.80-.012800            3V2         GROUND  3  0           3  0         344422443335 5 1 5E    0.0    0.0
 63 6409.295400 4.791E-28 0.000E+00.05990.076  726.04750.65-.004300            3V2         GROUND 13  4          13  4         344422443335 5 1 5E    0.0    0.0
 63 6409.701720 3.621E-28 0.000E+00.05230.068  738.20640.65-.008000            3V2         GROUND 13  5          13  5         344422443335 5 1 5E    0.0    0.0
 63 6410.016850 5.154E-28 0.000E+00.05070.069  753.08310.65-.014400            3V2         GROUND 13  6          13  6         344422443335 5 1 5E    0.0    0.0
 63 6411.618550 1.638E-28 0.000E+00.06310.058  616.20150.650.010200            3V2         GROUND 12  3          12  3         344422443335 5 1 5E    0.0    0.0
 63 6411.677900 8.504E-28 0.000E+00.03660.057  616.20150.65-.014600            3V2         GROUND 12  3          12  3         344422443335 5 1 5E    0.0    0.0
 63 6412.263450 3.922E-28 0.000E+00.05390.083  625.67270.65-.009700            3V2         GROUND 12  4          12  4         344422443335 5 1 5E    0.0    0.0
 63 6412.616130 4.498E-27 0.000E+00.06640.087   23.27930.80-.012900            3V2         GROUND  1  0           2  0         344422443335 5 1 5E    0.0    0.0
 63 6412.814540 6.041E-28 0.000E+00.05280.074  637.86020.65-.015000            3V2         GROUND 12  5          12  5         344422443335 5 1 5E    0.0    0.0
 63 6413.158060 1.219E-27 0.000E+00.05110.073  652.77210.65-.012400            3V2         GROUND 12  6          12  6         344422443335 5 1 5E    0.0    0.0
 63 6413.907840 4.541E-27 0.000E+00.06680.095   24.64910.80-.013400            3V2         GROUND  1  1           2  1         344422443335 5 1 5E    0.0    0.0
 63 6414.285430 2.100E-28 0.000E+00.06510.098  516.68970.65-.005700            3V2         GROUND 11  2          11  2         344422443335 5 1 5E    0.0    0.0
 63 6414.583200 5.185E-28 0.000E+00.06640.085  523.46510.65-.010800            3V2         GROUND 11  3          11  3         344422443335 5 1 5E    0.0    0.0
 63 6414.634230 3.916E-28 0.000E+00.06530.083  523.46510.65-.024500            3V2         GROUND 11  3          11  3         344422443335 5 1 5E    0.0    0.0
 63 6415.106450 7.020E-28 0.000E+00.05240.081  532.95680.65-.011500            3V2         GROUND 11  4          11  4         344422443335 5 1 5E    0.0    0.0
 63 6415.608730 8.140E-28 0.000E+00.05830.076  545.17090.65-.012100            3V2         GROUND 11  5          11  5         344422443335 5 1 5E    0.0    0.0
 63 6416.090830 2.046E-27 0.000E+00.05290.078  560.11540.65-.016900            3V2         GROUND 11  6          11  6         344422443335 5 1 5E    0.0    0.0
 63 6416.186720 1.720E-27 0.000E+00.07050.083   23.27930.80-.010900            3V2         GROUND  2  0           2  0         344422443335 5 1 5E    0.0    0.0
 63 6416.930220 1.496E-28 0.000E+00.06350.073  431.61510.650.004200            3V2         GROUND 10  2          10  2         344422443335 5 1 5E    0.0    0.0
 63 6417.228470 6.391E-28 0.000E+00.06140.092  438.40410.65-.008500            3V2         GROUND 10  3          10  3         344422443335 5 1 5E    0.0    0.0
 63 6417.321380 5.887E-28 0.000E+00.06100.080  438.40410.65-.013400            3V2         GROUND 10  3          10  3         344422443335 5 1 5E    0.0    0.0
 63 6417.767620 1.342E-27 0.000E+00.05750.081  447.91470.65-.014300            3V2         GROUND 10  4          10  4         344422443335 5 1 5E    0.0    0.0
 63 6418.316290 1.296E-27 0.000E+00.05720.079  460.15330.65-.010800            3V2         GROUND 10  5          10  5         344422443335 5 1 5E    0.0    0.0
 63 6418.724630 3.760E-27 0.000E+00.05440.078  475.12790.65-.011900            3V2         GROUND 10  6          10  6         344422443335 5 1 5E    0.0    0.0
 63 6419.315430 2.562E-28 0.000E+00.06930.091  354.23080.67-.009400            3V2         GROUND  9  2           9  2         344422443335 5 1 5E    0.0    0.0
 63 6419.447740 1.404E-28 0.000E+00.05950.101  354.23080.67-.004700            3V2         GROUND  9  2           9  2         344422443335 5 1 5E    0.0    0.0
 63 6419.519280 9.125E-28 0.000E+00.05860.078  361.03210.67-.003600            3V2         GROUND  9  3           9  3         344422443335 5 1 5E    0.0    0.0
 63 6419.537850 1.009E-27 0.000E+00.06670.087  361.03210.67-.010200            3V2         GROUND  9  3           9  3         344422443335 5 1 5E    0.0    0.0
 63 6420.136960 1.909E-27 0.000E+00.05830.098  370.56010.67-.015100            3V2         GROUND  9  4           9  4         344422443335 5 1 5E    0.0    0.0
 63 6420.603450 2.441E-27 0.000E+00.06760.096    7.76020.65-.008600            3V2         GROUND  0  0           1  0         344422443335 5 1 5E    0.0    0.0
 63 6420.733490 2.661E-27 0.000E+00.05670.080  382.82110.67-.012900            3V2         GROUND  9  5           9  5         344422443335 5 1 5E    0.0    0.0
 63 6420.830260 1.416E-28 0.000E+00.05020.064  280.46350.670.024900            3V2         GROUND  8  1           8  1         344422443335 5 1 5E    0.0    0.0
 63 6421.155550 6.357E-27 0.000E+00.05710.080  397.82300.67-.011300            3V2         GROUND  9  6           9  6         344422443335 5 1 5E    0.0    0.0
 63 6421.193130 2.358E-28 0.000E+00.04730.118  284.54920.670.005900            3V2         GROUND  8  2           8  2         344422443335 5 1 5E    0.0    0.0
 63 6421.459240 2.435E-27 0.000E+00.05350.081  284.54920.67-.012000            3V2         GROUND  8  2           8  2         344422443335 5 1 5E    0.0    0.0
 63 6421.585920 8.233E-28 0.000E+00.06930.067  291.36160.67-.017600            3V2         GROUND  8  3           8  3         344422443335 5 1 5E    0.0    0.0
 63 6421.621970 1.975E-27 0.000E+00.06380.078  291.36160.67-.015600            3V2         GROUND  8  3           8  3         344422443335 5 1 5E    0.0    0.0
 63 6422.286270 2.941E-27 0.000E+00.05700.079  300.90530.67-.009500            3V2         GROUND  8  4           8  4         344422443335 5 1 5E    0.0    0.0
 63 6422.882360 4.275E-27 0.000E+00.05910.082  313.18650.67-.011900            3V2         GROUND  8  5           8  5         344422443335 5 1 5E    0.0    0.0
 63 6422.924360 2.272E-28 0.000E+00.05300.137  218.48990.72-.002000            3V2         GROUND  7  1           7  1         344422443335 5 1 5E    0.0    0.0
 63 6423.326690 1.040E-27 0.000E+00.05890.075  222.58150.72-.007900            3V2         GROUND  7  2           7  2         344422443335 5 1 5E    0.0    0.0
 63 6423.363030 9.476E-27 0.000E+00.05960.084  328.21320.67-.010400            3V2         GROUND  8  6           8  6         344422443335 5 1 5E    0.0    0.0
 63 6423.475130 4.158E-27 0.000E+00.06050.074  229.40390.72-.012000            3V2         GROUND  7  3           7  3         344422443335 5 1 5E    0.0    0.0
 63 6424.186040 5.658E-27 0.000E+00.06170.085  238.96150.72-.011700            3V2         GROUND  7  4           7  4         344422443335 5 1 5E    0.0    0.0
 63 6424.683570 4.840E-28 0.000E+00.06940.069  164.24090.73-.010600            3V2         GROUND  6  1           6  1         344422443335 5 1 5E    0.0    0.0
 63 6424.790640 6.633E-27 0.000E+00.06160.082  251.26070.72-.010800            3V2         GROUND  7  5           7  5         344422443335 5 1 5E    0.0    0.0
 63 6424.790640 6.633E-27 0.000E+00.06160.082  168.33780.73-.010800            3V2         GROUND  6  2           6  2         344422443335 5 1 5E    0.0    0.0
 63 6424.996700 1.235E-27 0.000E+00.06650.078  168.33780.730.004400            3V2         GROUND  6  2           6  2         344422443335 5 1 5E    0.0    0.0
 63 6425.089700 1.818E-26 0.000E+00.06200.079  266.30970.72-.011200            3V2         GROUND  7  6           7  6         344422443335 5 1 5E    0.0    0.0
 63 6425.849440 6.909E-27 0.000E+00.06520.088  184.73880.73-.014700            3V2         GROUND  6  4           6  4         344422443335 5 1 5E    0.0    0.0
 63 6426.110940 6.361E-28 0.000E+00.07290.081  117.72550.72-.025800            3V2         GROUND  5  1           5  1         344422443335 5 1 5E    0.0    0.0
 63 6426.343420 2.345E-27 0.000E+00.07250.078  121.82680.72-.000300            3V2         GROUND  5  2           5  2         344422443335 5 1 5E    0.0    0.0
 63 6426.448990 1.802E-26 0.000E+00.06930.079  128.66540.72-.011000            3V2         GROUND  5  3           5  3         344422443335 5 1 5E    0.0    0.0
 63 6426.846920 2.522E-26 0.000E+00.05400.077  212.12230.73-.013600            3V2         GROUND  6  6           6  6         344422443335 5 1 5E    0.0    0.0
 63 6427.274180 1.056E-26 0.000E+00.06690.088  138.24590.72-.013800            3V2         GROUND  5  4           5  4         344422443335 5 1 5E    0.0    0.0
 63 6427.494640 1.437E-26 0.000E+00.06570.087   89.90100.75-.011700            3V2         GROUND  4  3           4  3         344422443335 5 1 5E    0.0    0.0
 63 6427.586970 3.906E-27 0.000E+00.06590.086   83.05610.75-.009900            3V2         GROUND  4  2           4  2         344422443335 5 1 5E    0.0    0.0
 63 6427.886410 1.551E-26 0.000E+00.05770.078  150.57460.72-.013900            3V2         GROUND  5  5           5  5         344422443335 5 1 5E    0.0    0.0
